date,time,time_number,vis_distance,temp,wind_speed
1/14/2022,2:37:00 AM,237,16093,2.8,0
1/14/2022,2:51:00 AM,251,16093,2.8,15
1/14/2022,3:51:00 AM,351,16093,2.8,36
1/14/2022,4:44:00 AM,444,12875,2.2,46
1/14/2022,4:51:00 AM,451,12875,2.2,57
1/14/2022,5:32:00 AM,532,12875,1.7,67
1/14/2022,5:51:00 AM,551,11265,1.7,62
1/14/2022,5:59:00 AM,559,999999,999.9,9999
1/14/2022,6:00:00 AM,600,11000,1.7,62
1/14/2022,6:51:00 AM,651,12875,1.7,51
1/14/2022,7:36:00 AM,736,11265,1.7,51
1/14/2022,7:51:00 AM,751,12875,1.1,51
1/14/2022,8:16:00 AM,816,14484,1.1,57
1/14/2022,8:51:00 AM,851,16093,1.1,67
1/14/2022,9:10:00 AM,910,16093,1.1,88
1/14/2022,9:41:00 AM,941,16093,1.1,77
1/14/2022,9:51:00 AM,951,16093,1.1,88
1/14/2022,10:49:00 AM,1049,16093,1,72
1/14/2022,10:51:00 AM,1051,16093,0.6,72
1/14/2022,11:51:00 AM,1151,16093,0.6,72
1/14/2022,12:00:00 PM,1200,16000,0.6,72
1/14/2022,12:51:00 PM,1251,16093,0,77
1/14/2022,1:51:00 PM,1351,16093,0,72
1/14/2022,2:51:00 PM,1451,16093,0,67
1/14/2022,3:51:00 PM,1551,16093,-0.6,77
1/14/2022,4:51:00 PM,1651,16093,-0.6,77
1/14/2022,5:51:00 PM,1751,16093,-1.1,77
1/14/2022,6:00:00 PM,1800,16000,-1.1,77
1/14/2022,6:34:00 PM,1834,16093,-1.1,72
1/14/2022,6:51:00 PM,1851,16093,-1.1,72
1/14/2022,7:51:00 PM,1951,16093,-1.1,67
1/14/2022,8:51:00 PM,2051,16093,-0.6,67
1/14/2022,9:19:00 PM,2119,16093,-0.6,72
1/14/2022,9:51:00 PM,2151,16093,-0.6,62
1/14/2022,10:44:00 PM,2244,4828,-1.1,82
1/14/2022,10:51:00 PM,2251,4828,-1.1,82
1/14/2022,11:04:00 PM,2304,8047,-1.1,67
1/14/2022,11:22:00 PM,2322,16093,-1.1,72
1/14/2022,11:51:00 PM,2351,16093,-1.1,77
1/15/2022,12:00:00 AM,0,16000,-1.1,77
1/15/2022,12:51:00 AM,51,16093,-1.1,77
1/15/2022,1:51:00 AM,151,16093,-1.7,88
1/15/2022,2:23:00 AM,223,6437,-1.7,67
1/15/2022,2:51:00 AM,251,4828,-2.2,67
1/15/2022,2:55:00 AM,255,4023,-2.2,77
1/15/2022,3:07:00 AM,307,4828,-2.2,67
1/15/2022,3:29:00 AM,329,6437,-2.8,67
1/15/2022,3:51:00 AM,351,4828,-2.8,72
1/15/2022,4:23:00 AM,423,11265,-2.8,88
1/15/2022,4:51:00 AM,451,11265,-2.8,77
1/15/2022,5:31:00 AM,531,14484,-3.3,77
1/15/2022,5:51:00 AM,551,14484,-3.3,98
1/15/2022,5:59:00 AM,559,999999,999.9,9999
1/15/2022,6:00:00 AM,600,14000,-3.3,98
1/15/2022,6:51:00 AM,651,12875,-3.9,77
1/15/2022,7:51:00 AM,751,14484,-3.9,72
1/15/2022,8:12:00 AM,812,4828,-3.9,72
1/15/2022,8:21:00 AM,821,4023,-3.9,62
1/15/2022,8:51:00 AM,851,4023,-3.9,72
1/15/2022,9:10:00 AM,910,4023,-3.9,77
1/15/2022,9:49:00 AM,949,4023,-4,62
1/15/2022,9:51:00 AM,951,4023,-3.9,62
1/15/2022,10:49:00 AM,1049,4828,-5,82
1/15/2022,10:51:00 AM,1051,6437,-5,82
1/15/2022,11:03:00 AM,1103,8047,-5,77
1/15/2022,11:25:00 AM,1125,14484,-5,77
1/15/2022,11:51:00 AM,1151,14484,-5,72
1/15/2022,12:00:00 PM,1200,14000,-5,72
1/15/2022,12:26:00 PM,1226,14484,-5,67
1/15/2022,12:51:00 PM,1251,16093,-5,82
1/15/2022,1:51:00 PM,1351,16093,-5.6,77
1/15/2022,2:51:00 PM,1451,16093,-5.6,82
1/15/2022,3:51:00 PM,1551,16093,-5.6,77
1/15/2022,4:51:00 PM,1651,16093,-5,72
1/15/2022,5:51:00 PM,1751,16093,-5,72
1/15/2022,6:00:00 PM,1800,16000,-5,72
1/15/2022,6:43:00 PM,1843,16093,-5,67
1/15/2022,6:51:00 PM,1851,16093,-5,62
1/15/2022,7:51:00 PM,1951,16093,-4.4,72
1/15/2022,8:51:00 PM,2051,16093,-4.4,77
1/15/2022,9:51:00 PM,2151,16093,-5,67
1/15/2022,10:14:00 PM,2214,16093,-5,57
1/15/2022,10:51:00 PM,2251,16093,-5,57
1/15/2022,11:51:00 PM,2351,16093,-5.6,46
1/16/2022,12:00:00 AM,0,16000,-5.6,46
1/16/2022,12:51:00 AM,51,16093,-5.6,36
1/16/2022,1:51:00 AM,151,16093,-6.1,36
1/16/2022,2:51:00 AM,251,16093,-7.2,21
1/16/2022,3:51:00 AM,351,16093,-6.7,15
1/16/2022,4:51:00 AM,451,16093,-7.2,0
1/16/2022,5:51:00 AM,551,16093,-8.3,0
1/16/2022,5:59:00 AM,559,999999,999.9,9999
1/16/2022,6:00:00 AM,600,16000,-8.3,0
1/16/2022,6:51:00 AM,651,16093,-8.9,21
1/16/2022,7:51:00 AM,751,16093,-8.9,15
1/16/2022,8:51:00 AM,851,16093,-8.9,15
1/16/2022,9:51:00 AM,951,16093,-10.6,15
1/16/2022,10:51:00 AM,1051,16093,-10,0
1/16/2022,11:51:00 AM,1151,16093,-10,0
1/16/2022,12:00:00 PM,1200,16000,-10,0
1/16/2022,12:51:00 PM,1251,16093,-10.6,0
1/16/2022,1:51:00 PM,1351,16093,-11.1,15
1/16/2022,2:51:00 PM,1451,16093,-8.3,21
1/16/2022,3:51:00 PM,1551,16093,-7.2,21
1/16/2022,4:51:00 PM,1651,16093,-5.6,36
1/16/2022,5:51:00 PM,1751,16093,-3.9,21
1/16/2022,6:00:00 PM,1800,16000,-3.9,21
1/16/2022,6:51:00 PM,1851,16093,-3.3,0
1/16/2022,7:51:00 PM,1951,16093,-2.8,21
1/16/2022,8:51:00 PM,2051,14484,-2.8,26
1/16/2022,9:51:00 PM,2151,14484,-2.8,21
1/16/2022,10:51:00 PM,2251,16093,-2.8,21
1/16/2022,11:51:00 PM,2351,16093,-3.3,31
1/17/2022,12:00:00 AM,0,16000,-3.3,31
1/17/2022,12:51:00 AM,51,16093,-3.9,21
1/17/2022,1:22:00 AM,122,14484,-3.9,31
1/17/2022,1:29:00 AM,129,6437,-4.4,36
1/17/2022,1:34:00 AM,134,3219,-4.4,31
1/17/2022,1:46:00 AM,146,4023,-4,31
1/17/2022,1:51:00 AM,151,3219,-4.4,31
1/17/2022,2:14:00 AM,214,3219,-5,21
1/17/2022,2:21:00 AM,221,4828,-5,26
1/17/2022,2:31:00 AM,231,8047,-5,31
1/17/2022,2:42:00 AM,242,8047,-5,26
1/17/2022,2:45:00 AM,245,4828,-5,31
1/17/2022,2:51:00 AM,251,4828,-5,31
1/17/2022,3:47:00 AM,347,8047,-5,31
1/17/2022,3:51:00 AM,351,9656,-5,31
1/17/2022,4:10:00 AM,410,12875,-5,36
1/17/2022,4:49:00 AM,449,12875,-4,51
1/17/2022,4:51:00 AM,451,12875,-4.4,41
1/17/2022,5:51:00 AM,551,14484,-5,57
1/17/2022,5:59:00 AM,559,999999,999.9,9999
1/17/2022,6:00:00 AM,600,14000,-5,57
1/17/2022,6:51:00 AM,651,14484,-5,46
1/17/2022,7:11:00 AM,711,12875,-5,41
1/17/2022,7:51:00 AM,751,12875,-5,57
1/17/2022,8:51:00 AM,851,14484,-4.4,62
1/17/2022,9:51:00 AM,951,16093,-4.4,51
1/17/2022,10:51:00 AM,1051,16093,-4.4,67
1/17/2022,11:51:00 AM,1151,16093,-4.4,67
1/17/2022,12:00:00 PM,1200,16000,-4.4,67
1/17/2022,12:15:00 PM,1215,16093,-4.4,57
1/17/2022,12:51:00 PM,1251,16093,-4.4,46
1/17/2022,1:51:00 PM,1351,16093,-4.4,67
1/17/2022,2:20:00 PM,1420,16093,-3.9,46
1/17/2022,2:51:00 PM,1451,16093,-3.9,51
1/17/2022,3:28:00 PM,1528,12875,-3.9,62
1/17/2022,3:51:00 PM,1551,11265,-3.3,62
1/17/2022,4:19:00 PM,1619,16093,-3.3,67
1/17/2022,4:48:00 PM,1648,16093,-3,72
1/17/2022,4:51:00 PM,1651,16093,-2.8,51
1/17/2022,5:36:00 PM,1736,16093,-2.8,67
1/17/2022,5:51:00 PM,1751,16093,-2.8,72
1/17/2022,6:00:00 PM,1800,16000,-2.8,72
1/17/2022,6:26:00 PM,1826,16093,-2.8,67
1/17/2022,6:51:00 PM,1851,16093,-2.2,67
1/17/2022,7:15:00 PM,1915,16093,-2.8,72
1/17/2022,7:32:00 PM,1932,16093,-2.8,51
1/17/2022,7:51:00 PM,1951,16093,-2.8,41
1/17/2022,8:51:00 PM,2051,16093,-2.2,51
1/17/2022,9:51:00 PM,2151,16093,-2.2,51
1/17/2022,10:51:00 PM,2251,16093,-2.2,46
1/17/2022,11:42:00 PM,2342,16093,-2.2,46
1/17/2022,11:51:00 PM,2351,16093,-2.2,31
1/18/2022,12:00:00 AM,0,16000,-2.2,31
1/18/2022,12:47:00 AM,47,16093,-3,36
1/18/2022,12:51:00 AM,51,16093,-2.8,31
1/18/2022,1:31:00 AM,131,16093,-2.8,36
1/18/2022,1:51:00 AM,151,16093,-2.8,31
1/18/2022,2:51:00 AM,251,16093,-3.3,36
1/18/2022,3:51:00 AM,351,16093,-3.9,31
1/18/2022,4:51:00 AM,451,16093,-4.4,31
1/18/2022,5:51:00 AM,551,16093,-5,41
1/18/2022,5:59:00 AM,559,999999,999.9,9999
1/18/2022,6:00:00 AM,600,16000,-5,41
1/18/2022,6:51:00 AM,651,16093,-6.1,41
1/18/2022,7:51:00 AM,751,16093,-6.1,36
1/18/2022,8:51:00 AM,851,16093,-6.7,21
1/18/2022,9:51:00 AM,951,16093,-6.1,26
1/18/2022,10:51:00 AM,1051,16093,-5.6,31
1/18/2022,11:51:00 AM,1151,16093,-5.6,21
1/18/2022,12:00:00 PM,1200,16000,-5.6,21
1/18/2022,12:51:00 PM,1251,16093,-5,31
1/18/2022,1:51:00 PM,1351,16093,-5,46
1/18/2022,2:51:00 PM,1451,16093,-3.3,36
1/18/2022,3:51:00 PM,1551,16093,-1.7,51
1/18/2022,4:51:00 PM,1651,16093,0,67
1/18/2022,5:51:00 PM,1751,16093,1.1,46
1/18/2022,6:00:00 PM,1800,16000,1.1,46
1/18/2022,6:51:00 PM,1851,16093,3.3,62
1/18/2022,7:51:00 PM,1951,16093,5,98
1/18/2022,8:51:00 PM,2051,16093,6.1,77
1/18/2022,9:51:00 PM,2151,16093,6.7,88
1/18/2022,10:51:00 PM,2251,16093,6.1,82
1/18/2022,11:51:00 PM,2351,16093,6.1,77
1/19/2022,12:00:00 AM,0,16000,6.1,77
1/19/2022,12:51:00 AM,51,16093,5.6,88
1/19/2022,1:51:00 AM,151,16093,5.6,82
1/19/2022,2:51:00 AM,251,16093,5.6,82
1/19/2022,3:51:00 AM,351,16093,5,82
1/19/2022,4:51:00 AM,451,16093,4.4,72
1/19/2022,5:51:00 AM,551,16093,4.4,67
1/19/2022,5:59:00 AM,559,999999,999.9,9999
1/19/2022,6:00:00 AM,600,16000,4.4,67
1/19/2022,6:51:00 AM,651,16093,3.9,57
1/19/2022,7:51:00 AM,751,16093,3.3,57
1/19/2022,8:51:00 AM,851,16093,2.2,62
1/19/2022,9:51:00 AM,951,16093,1.7,62
1/19/2022,10:51:00 AM,1051,16093,-0.6,62
1/19/2022,11:51:00 AM,1151,16093,-2.8,51
1/19/2022,12:00:00 PM,1200,16000,-2.8,51
1/19/2022,12:51:00 PM,1251,16093,-3.9,51
1/19/2022,1:51:00 PM,1351,16093,-5.6,62
1/19/2022,2:51:00 PM,1451,16093,-6.1,62
1/19/2022,3:51:00 PM,1551,16093,-6.7,67
1/19/2022,4:51:00 PM,1651,16093,-6.7,51
1/19/2022,5:51:00 PM,1751,16093,-6.7,67
1/19/2022,6:00:00 PM,1800,16000,-6.7,67
1/19/2022,6:51:00 PM,1851,16093,-6.1,72
1/19/2022,7:51:00 PM,1951,16093,-6.1,51
1/19/2022,8:51:00 PM,2051,16093,-6.7,57
1/19/2022,9:51:00 PM,2151,16093,-7.2,51
1/19/2022,10:51:00 PM,2251,16093,-8.3,62
1/19/2022,11:51:00 PM,2351,16093,-8.9,41
1/20/2022,12:00:00 AM,0,16000,-8.9,41
1/20/2022,12:51:00 AM,51,16093,-9.4,46
1/20/2022,1:51:00 AM,151,16093,-10,57
1/20/2022,2:51:00 AM,251,16093,-10.6,72
1/20/2022,3:51:00 AM,351,16093,-11.1,46
1/20/2022,4:51:00 AM,451,16093,-11.7,51
1/20/2022,5:51:00 AM,551,16093,-12.2,57
1/20/2022,5:59:00 AM,559,999999,999.9,9999
1/20/2022,6:00:00 AM,600,16000,-12.2,57
1/20/2022,6:51:00 AM,651,16093,-12.2,51
1/20/2022,7:51:00 AM,751,16093,-12.8,57
1/20/2022,8:51:00 AM,851,16093,-12.8,62
1/20/2022,9:51:00 AM,951,16093,-13.3,62
1/20/2022,10:51:00 AM,1051,16093,-13.3,41
1/20/2022,11:51:00 AM,1151,16093,-13.9,41
1/20/2022,12:00:00 PM,1200,16000,-13.9,41
1/20/2022,12:51:00 PM,1251,16093,-13.9,36
1/20/2022,1:51:00 PM,1351,16093,-13.9,57
1/20/2022,2:51:00 PM,1451,16093,-12.8,57
1/20/2022,3:51:00 PM,1551,16093,-11.1,46
1/20/2022,4:51:00 PM,1651,16093,-9.4,51
1/20/2022,5:51:00 PM,1751,16093,-8.9,46
1/20/2022,6:00:00 PM,1800,16000,-8.9,46
1/20/2022,6:51:00 PM,1851,16093,-7.8,46
1/20/2022,7:51:00 PM,1951,16093,-7.2,36
1/20/2022,8:51:00 PM,2051,16093,-7.8,36
1/20/2022,9:51:00 PM,2151,16093,-7.8,36
1/20/2022,10:51:00 PM,2251,16093,-9.4,36
1/20/2022,11:51:00 PM,2351,16093,-11.1,36
1/21/2022,12:00:00 AM,0,16000,-11.1,36
1/21/2022,12:51:00 AM,51,16093,-11.1,36
1/21/2022,1:51:00 AM,151,16093,-11.7,46
1/21/2022,2:51:00 AM,251,16093,-12.2,31
1/21/2022,3:51:00 AM,351,16093,-12.8,31
1/21/2022,4:51:00 AM,451,16093,-13.3,21
1/21/2022,5:51:00 AM,551,16093,-13.3,21
1/21/2022,5:59:00 AM,559,999999,999.9,9999
1/21/2022,6:00:00 AM,600,16000,-13.3,21
1/21/2022,6:51:00 AM,651,16093,-13.3,15
1/21/2022,7:51:00 AM,751,16093,-13.9,21
1/21/2022,8:51:00 AM,851,16093,-13.9,26
1/21/2022,9:51:00 AM,951,16093,-13.9,36
1/21/2022,10:51:00 AM,1051,16093,-12.8,15
1/21/2022,11:51:00 AM,1151,16093,-12.2,0
1/21/2022,12:00:00 PM,1200,16000,-12.2,0
1/21/2022,12:51:00 PM,1251,16093,-12.2,0
1/21/2022,1:51:00 PM,1351,16093,-11.7,0
1/21/2022,2:51:00 PM,1451,16093,-10,15
1/21/2022,3:51:00 PM,1551,16093,-7.2,26
1/21/2022,4:51:00 PM,1651,16093,-6.1,31
1/21/2022,5:51:00 PM,1751,16093,-5,31
1/21/2022,6:00:00 PM,1800,16000,-5,31
1/21/2022,6:51:00 PM,1851,16093,-4.4,51
1/21/2022,7:51:00 PM,1951,16093,-4.4,46
1/21/2022,8:51:00 PM,2051,16093,-3.9,51
1/21/2022,9:51:00 PM,2151,16093,-4.4,36
1/21/2022,10:51:00 PM,2251,16093,-5.6,41
1/21/2022,11:51:00 PM,2351,16093,-5.6,26
1/22/2022,12:00:00 AM,0,16000,-5.6,26
1/22/2022,12:51:00 AM,51,16093,-6.1,31
1/22/2022,1:51:00 AM,151,16093,-6.7,31
1/22/2022,2:51:00 AM,251,16093,-7.2,41
1/22/2022,3:51:00 AM,351,16093,-7.2,36
1/22/2022,4:51:00 AM,451,16093,-7.2,31
1/22/2022,5:51:00 AM,551,16093,-6.7,46
1/22/2022,5:59:00 AM,559,999999,999.9,9999
1/22/2022,6:00:00 AM,600,16000,-6.7,46
1/22/2022,6:51:00 AM,651,16093,-6.7,67
1/22/2022,7:51:00 AM,751,16093,-6.7,57
1/22/2022,8:51:00 AM,851,16093,-7.2,67
1/22/2022,9:51:00 AM,951,16093,-6.7,82
1/22/2022,10:51:00 AM,1051,16093,-6.7,88
1/22/2022,11:51:00 AM,1151,14484,-6.7,57
1/22/2022,11:59:00 AM,1159,14484,-6.7,72
1/22/2022,12:00:00 PM,1200,14000,-6.7,57
1/22/2022,12:31:00 PM,1231,16093,-6.7,72
1/22/2022,12:51:00 PM,1251,16093,-6.7,77
1/22/2022,1:51:00 PM,1351,16093,-6.1,62
1/22/2022,2:13:00 PM,1413,16093,-6.1,41
1/22/2022,2:41:00 PM,1441,16093,-5.6,62
1/22/2022,2:49:00 PM,1449,16093,-6,57
1/22/2022,2:51:00 PM,1451,16093,-5.6,62
1/22/2022,3:39:00 PM,1539,16093,-4.4,57
1/22/2022,3:51:00 PM,1551,16093,-4.4,62
1/22/2022,4:51:00 PM,1651,16093,-3.9,62
1/22/2022,5:33:00 PM,1733,16093,-2.8,67
1/22/2022,5:51:00 PM,1751,16093,-2.2,62
1/22/2022,6:00:00 PM,1800,16000,-2.2,62
1/22/2022,6:51:00 PM,1851,16093,-0.6,82
1/22/2022,7:51:00 PM,1951,16093,0,88
1/22/2022,8:51:00 PM,2051,16093,0,72
1/22/2022,9:51:00 PM,2151,16093,-0.6,62
1/22/2022,10:51:00 PM,2251,16093,-2.2,57
1/22/2022,11:51:00 PM,2351,16093,-3.3,51
1/23/2022,12:00:00 AM,0,16000,-3.3,51
1/23/2022,12:51:00 AM,51,16093,-4.4,51
1/23/2022,1:51:00 AM,151,16093,-5,62
1/23/2022,2:51:00 AM,251,16093,-5.6,72
1/23/2022,3:18:00 AM,318,12875,-5.6,72
1/23/2022,3:24:00 AM,324,8047,-5.6,41
1/23/2022,3:51:00 AM,351,9656,-6.1,62
1/23/2022,4:28:00 AM,428,4828,-6.7,51
1/23/2022,4:38:00 AM,438,4023,-6.7,46
1/23/2022,4:49:00 AM,449,2012,-7,36
1/23/2022,4:51:00 AM,451,2012,-6.7,31
1/23/2022,5:09:00 AM,509,2012,-6.7,26
1/23/2022,5:15:00 AM,515,4828,-6.7,26
1/23/2022,5:49:00 AM,549,3219,-7,0
1/23/2022,5:51:00 AM,551,3219,-6.7,0
1/23/2022,5:59:00 AM,559,2816,-6.7,0
1/23/2022,5:59:00 AM,559,999999,999.9,9999
1/23/2022,6:00:00 AM,600,3200,-6.7,0
1/23/2022,6:51:00 AM,651,2414,-6.7,21
1/23/2022,6:54:00 AM,654,805,-6.7,15
1/23/2022,7:18:00 AM,718,1207,-6.7,26
1/23/2022,7:51:00 AM,751,805,-6.7,26
1/23/2022,8:51:00 AM,851,1207,-6.1,26
1/23/2022,9:51:00 AM,951,1207,-6.7,46
1/23/2022,10:13:00 AM,1013,3219,-6.7,57
1/23/2022,10:51:00 AM,1051,2012,-7.2,67
1/23/2022,11:27:00 AM,1127,1609,-7.2,57
1/23/2022,11:51:00 AM,1151,1609,-7.2,77
1/23/2022,12:00:00 PM,1200,1600,-7.2,77
1/23/2022,12:03:00 PM,1203,3219,-7.2,77
1/23/2022,12:24:00 PM,1224,6437,-7.8,82
1/23/2022,12:49:00 PM,1249,8047,-8,82
1/23/2022,12:51:00 PM,1251,8047,-8.3,77
1/23/2022,1:08:00 PM,1308,6437,-8.9,82
1/23/2022,1:42:00 PM,1342,8047,-8.9,88
1/23/2022,1:49:00 PM,1349,11265,-9,77
1/23/2022,1:51:00 PM,1351,11265,-8.9,77
1/23/2022,2:51:00 PM,1451,14484,-9.4,88
1/23/2022,3:51:00 PM,1551,16093,-9.4,72
1/23/2022,4:19:00 PM,1619,16093,-9.4,77
1/23/2022,4:51:00 PM,1651,16093,-8.9,62
1/23/2022,5:51:00 PM,1751,16093,-7.8,57
1/23/2022,6:00:00 PM,1800,16000,-7.8,57
1/23/2022,6:51:00 PM,1851,16093,-6.7,41
1/23/2022,7:51:00 PM,1951,16093,-6.7,31
1/23/2022,8:51:00 PM,2051,16093,-7.2,36
1/23/2022,9:51:00 PM,2151,16093,-8.9,46
1/23/2022,10:51:00 PM,2251,16093,-10.6,41
1/23/2022,11:51:00 PM,2351,16093,-11.7,31
1/24/2022,12:00:00 AM,0,16000,-11.7,31
1/24/2022,12:51:00 AM,51,16093,-12.2,21
1/24/2022,1:51:00 AM,151,16093,-12.8,15
1/24/2022,2:51:00 AM,251,16093,-13.3,0
1/24/2022,3:51:00 AM,351,16093,-12.8,21
1/24/2022,4:51:00 AM,451,16093,-11.7,31
1/24/2022,5:51:00 AM,551,16093,-11.1,26
1/24/2022,5:59:00 AM,559,999999,999.9,9999
1/24/2022,6:00:00 AM,600,16000,-11.1,26
1/24/2022,6:28:00 AM,628,16093,-10.6,26
1/24/2022,6:51:00 AM,651,12875,-10.6,21
1/24/2022,7:42:00 AM,742,4828,-10.6,41
1/24/2022,7:51:00 AM,751,4828,-10.6,36
1/24/2022,8:21:00 AM,821,9656,-10,36
1/24/2022,8:51:00 AM,851,12875,-10,36
1/24/2022,9:51:00 AM,951,14484,-9.4,36
1/24/2022,10:30:00 AM,1030,4828,-8.9,41
1/24/2022,10:49:00 AM,1049,4828,-9,36
1/24/2022,10:51:00 AM,1051,3219,-8.9,41
1/24/2022,11:11:00 AM,1111,2012,-8.9,31
1/24/2022,11:51:00 AM,1151,1609,-8.3,31
1/24/2022,12:00:00 PM,1200,1600,-8.3,31
1/24/2022,12:02:00 PM,1202,1609,-8.3,31
1/24/2022,12:21:00 PM,1221,1609,-8.3,21
1/24/2022,12:51:00 PM,1251,1609,-7.8,26
1/24/2022,1:17:00 PM,1317,1207,-7.2,21
1/24/2022,1:27:00 PM,1327,1207,-7.2,26
1/24/2022,1:46:00 PM,1346,2012,-7,31
1/24/2022,1:49:00 PM,1349,2012,-7,26
1/24/2022,1:51:00 PM,1351,2012,-7.2,31
1/24/2022,2:20:00 PM,1420,2414,-6.7,15
1/24/2022,2:41:00 PM,1441,2012,-6.7,26
1/24/2022,2:48:00 PM,1448,2012,-6,26
1/24/2022,2:51:00 PM,1451,2012,-6.1,21
1/24/2022,3:14:00 PM,1514,3219,-5.6,31
1/24/2022,3:26:00 PM,1526,4828,-5.6,36
1/24/2022,3:49:00 PM,1549,4828,-5,26
1/24/2022,3:51:00 PM,1551,3219,-5,26
1/24/2022,4:01:00 PM,1601,4828,-5,31
1/24/2022,4:11:00 PM,1611,4828,-4.4,41
1/24/2022,4:43:00 PM,1643,8047,-3.9,46
1/24/2022,4:49:00 PM,1649,11265,-4,41
1/24/2022,4:51:00 PM,1651,11265,-3.9,31
1/24/2022,5:03:00 PM,1703,16093,-3.9,41
1/24/2022,5:51:00 PM,1751,16093,-3.9,46
1/24/2022,6:00:00 PM,1800,16000,-3.9,46
1/24/2022,6:51:00 PM,1851,16093,-3.9,51
1/24/2022,7:51:00 PM,1951,16093,-4.4,46
1/24/2022,8:51:00 PM,2051,16093,-5.6,57
1/24/2022,9:13:00 PM,2113,16093,-5.6,57
1/24/2022,9:51:00 PM,2151,16093,-6.1,62
1/24/2022,10:51:00 PM,2251,16093,-7.8,77
1/24/2022,11:51:00 PM,2351,16093,-9.4,62
1/25/2022,12:00:00 AM,0,16000,-9.4,62
1/25/2022,12:51:00 AM,51,16093,-10,51
1/25/2022,1:51:00 AM,151,16093,-10.6,41
1/25/2022,2:51:00 AM,251,16093,-10.6,41
1/25/2022,3:51:00 AM,351,16093,-11.1,57
1/25/2022,4:51:00 AM,451,16093,-11.7,51
1/25/2022,5:51:00 AM,551,16093,-12.2,46
1/25/2022,5:59:00 AM,559,999999,999.9,9999
1/25/2022,6:00:00 AM,600,16000,-12.2,46
1/25/2022,6:51:00 AM,651,16093,-12.2,51
1/25/2022,7:51:00 AM,751,16093,-12.8,57
1/25/2022,8:51:00 AM,851,16093,-13.3,46
1/25/2022,9:51:00 AM,951,16093,-13.9,41
1/25/2022,10:51:00 AM,1051,16093,-15,46
1/25/2022,11:51:00 AM,1151,16093,-15,41
1/25/2022,12:00:00 PM,1200,16000,-15,41
1/25/2022,12:51:00 PM,1251,16093,-15.6,41
1/25/2022,1:51:00 PM,1351,16093,-16.1,41
1/25/2022,2:51:00 PM,1451,16093,-15,46
1/25/2022,3:51:00 PM,1551,16093,-13.3,51
1/25/2022,4:51:00 PM,1651,16093,-11.7,41
1/25/2022,5:51:00 PM,1751,16093,-11.1,57
1/25/2022,6:00:00 PM,1800,16000,-11.1,57
1/25/2022,6:51:00 PM,1851,16093,-11.1,57
1/25/2022,7:51:00 PM,1951,16093,-11.1,41
1/25/2022,8:51:00 PM,2051,16093,-11.7,41
1/25/2022,9:51:00 PM,2151,16093,-11.7,36
1/25/2022,10:51:00 PM,2251,16093,-12.8,57
1/25/2022,11:51:00 PM,2351,16093,-13.9,46
1/26/2022,12:00:00 AM,0,16000,-13.9,46
1/26/2022,12:51:00 AM,51,16093,-15.6,41
1/26/2022,1:51:00 AM,151,16093,-15.6,36
1/26/2022,2:51:00 AM,251,16093,-16.1,41
1/26/2022,3:51:00 AM,351,16093,-16.7,31
1/26/2022,4:51:00 AM,451,16093,-17.2,36
1/26/2022,5:51:00 AM,551,16093,-17.8,41
1/26/2022,5:59:00 AM,559,999999,999.9,9999
1/26/2022,6:00:00 AM,600,16000,-17.8,41
1/26/2022,6:51:00 AM,651,16093,-18.3,36
1/26/2022,7:51:00 AM,751,16093,-18.3,36
1/26/2022,8:51:00 AM,851,16093,-18.9,36
1/26/2022,9:51:00 AM,951,16093,-19.4,31
1/26/2022,10:51:00 AM,1051,16093,-20,31
1/26/2022,11:51:00 AM,1151,16093,-20,26
1/26/2022,12:00:00 PM,1200,16000,-20,26
1/26/2022,12:51:00 PM,1251,16093,-20.6,21
1/26/2022,1:51:00 PM,1351,16093,-20.6,15
1/26/2022,2:51:00 PM,1451,16093,-19.4,21
1/26/2022,3:51:00 PM,1551,16093,-17.2,31
1/26/2022,4:51:00 PM,1651,16093,-15.6,46
1/26/2022,5:51:00 PM,1751,16093,-13.9,46
1/26/2022,6:00:00 PM,1800,16000,-13.9,46
1/26/2022,6:51:00 PM,1851,16093,-13.3,51
1/26/2022,7:51:00 PM,1951,16093,-12.8,46
1/26/2022,8:51:00 PM,2051,16093,-12.2,57
1/26/2022,9:51:00 PM,2151,16093,-12.2,46
1/26/2022,10:51:00 PM,2251,16093,-12.2,31
1/26/2022,11:51:00 PM,2351,16093,-12.8,46
1/27/2022,12:00:00 AM,0,16000,-12.8,46
1/27/2022,12:51:00 AM,51,16093,-13.9,36
1/27/2022,1:51:00 AM,151,16093,-13.9,41
1/27/2022,2:51:00 AM,251,16093,-13.3,46
1/27/2022,3:51:00 AM,351,16093,-12.2,41
1/27/2022,4:51:00 AM,451,16093,-10,51
1/27/2022,5:51:00 AM,551,16093,-9.4,67
1/27/2022,5:59:00 AM,559,999999,999.9,9999
1/27/2022,6:00:00 AM,600,16000,-9.4,67
1/27/2022,6:51:00 AM,651,16093,-8.9,67
1/27/2022,7:51:00 AM,751,16093,-7.8,67
1/27/2022,8:51:00 AM,851,16093,-7.2,77
1/27/2022,9:51:00 AM,951,16093,-7.2,72
1/27/2022,10:51:00 AM,1051,16093,-6.7,51
1/27/2022,11:51:00 AM,1151,16093,-5.6,51
1/27/2022,12:00:00 PM,1200,16000,-5.6,51
1/27/2022,12:51:00 PM,1251,16093,-5,57
